,country,year,value
6743,Niger,2006,10200.0
6744,Nigeria,2006,319000.0
6745,North Korea,2006,107000.0
6746,North Macedonia,2006,11600.0
6747,Norway,2006,71400.0
6748,Oman,2006,50900.0
6749,Pakistan,2006,314000.0
6750,Panama,2006,12000.0
6751,Papua New Guinea,2006,14200.0
6752,Paraguay,2006,67100.0
6753,Peru,2006,58700.0
6754,Philippines,2006,201000.0
6755,Poland,2006,423000.0
6756,Portugal,2006,81300.0
6757,Qatar,2006,68100.0
6758,Romania,2006,144000.0
6759,Russia,2006,2750000.0
6760,Rwanda,2006,5020.0
6761,Samoa,2006,326.0
6762,Sao Tome and Principe,2006,155.0
6763,Saudi Arabia,2006,0.0
6764,Senegal,2006,58400.0
6765,Seychelles,2006,0.0
6766,Sierra Leone,2006,27000.0
6767,Singapore,2006,48400.0
6768,Slovak Republic,2006,48400.0
6769,Slovenia,2006,22800.0
6770,Solomon Islands,2006,4340.0
6771,Somalia,2006,21200.0
6772,South Africa,2006,480000.0
6773,South Korea,2006,566000.0
6774,Spain,2006,430000.0
6775,Sri Lanka,2006,26000.0
6776,St. Kitts and Nevis,2006,0.0
6777,St. Lucia,2006,493.0
6778,St. Vincent and the Grenadines,2006,268.0
6779,Sudan,2006,454000.0
6780,Suriname,2006,2540.0
6781,Sweden,2006,74200.0
6782,Switzerland,2006,55800.0
6783,Syria,2006,71000.0
6784,Tajikistan,2006,13200.0
6785,Tanzania,2006,168000.0
6786,Thailand,2006,350000.0
6787,Timor-Leste,2006,898.0
6788,Togo,2006,17700.0
6789,Tonga,2006,153.0
6790,Trinidad and Tobago,2006,52000.0
6791,Tunisia,2006,33200.0
6792,Turkey,2006,377000.0
6793,Turkmenistan,2006,81000.0
6794,Tuvalu,2006,5.05
6795,Uganda,2006,40800.0
6796,Ukraine,2006,433000.0
6797,United Arab Emirates,2006,152000.0
6798,United Kingdom,2006,658000.0
6799,United States,2006,6990000.0
6800,Uruguay,2006,34000.0
6801,Uzbekistan,2006,174000.0
6802,Vanuatu,2006,431.0
6803,Venezuela,2006,256000.0
6804,Vietnam,2006,234000.0
6805,Yemen,2006,35000.0
6806,Zambia,2006,315000.0
6807,Zimbabwe,2006,55500.0
6808,Afghanistan,2007,15300.0
6809,Albania,2007,9880.0
6810,Algeria,2007,157000.0
6811,Angola,2007,36700.0
6812,Antigua and Barbuda,2007,478.0
6813,Argentina,2007,385000.0
6814,Armenia,2007,9320.0
6815,Australia,2007,1070000.0
6816,Austria,2007,93300.0
6817,Azerbaijan,2007,45100.0
6818,Bahamas,2007,4130.0
6819,Bahrain,2007,0.0
6820,Bangladesh,2007,161000.0
6821,Barbados,2007,0.0
6822,Belarus,2007,95700.0
6823,Belgium,2007,132000.0
6824,Belize,2007,1800.0
6825,Benin,2007,39900.0
6826,Bhutan,2007,2330.0
6827,Bolivia,2007,228000.0
6828,Bosnia and Herzegovina,2007,24700.0
6829,Botswana,2007,26100.0
6830,Brazil,2007,2700000.0
6831,Brunei,2007,13000.0
6832,Bulgaria,2007,72500.0
6833,Burkina Faso,2007,43600.0
6834,Burundi,2007,5480.0
6835,Cambodia,2007,197000.0
6836,Cameroon,2007,120000.0
6837,Canada,2007,892000.0
6838,Cape Verde,2007,0.0
6839,Central African Republic,2007,695000.0
6840,Chad,2007,129000.0
6841,Chile,2007,113000.0
6842,China,2007,9120000.0
6843,Colombia,2007,177000.0
6844,Comoros,2007,514.0
6845,"Congo, Dem. Rep.",2007,895000.0
6846,"Congo, Rep.",2007,34200.0
6847,Costa Rica,2007,11300.0
6848,Cote d'Ivoire,2007,27900.0
6849,Croatia,2007,33300.0
6850,Cuba,2007,44000.0
6851,Cyprus,2007,9080.0
6852,Czech Republic,2007,150000.0
6853,Denmark,2007,68000.0
6854,Djibouti,2007,2430.0
6855,Dominica,2007,195.0
6856,Dominican Republic,2007,30400.0
6857,Ecuador,2007,49800.0
6858,Egypt,2007,266000.0
6859,El Salvador,2007,12100.0
6860,Equatorial Guinea,2007,5930.0
6861,Eritrea,2007,4870.0
6862,Estonia,2007,23500.0
6863,Eswatini,2007,3720.0
6864,Ethiopia,2007,189000.0
6865,Fiji,2007,2100.0
6866,Finland,2007,85700.0
6867,France,2007,541000.0
6868,Gabon,2007,13100.0
6869,Gambia,2007,4030.0
6870,Georgia,2007,12900.0
6871,Germany,2007,973000.0
6872,Ghana,2007,107000.0
6873,Greece,2007,127000.0
6874,Grenada,2007,626.0
6875,Guatemala,2007,34100.0
6876,Guinea,2007,91100.0
6877,Guinea-Bissau,2007,6840.0
6878,Guyana,2007,4940.0
6879,Haiti,2007,8540.0
6880,Honduras,2007,19200.0
6881,Hungary,2007,72300.0
6882,Iceland,2007,4450.0
6883,India,2007,2380000.0
6884,Indonesia,2007,773000.0
6885,Iran,2007,651000.0
6886,Iraq,2007,130000.0
6887,Ireland,2007,70000.0
6888,Israel,2007,77100.0
6889,Italy,2007,547000.0
6890,Jamaica,2007,15400.0
6891,Japan,2007,1460000.0
6892,Jordan,2007,23900.0
6893,Kazakhstan,2007,316000.0
6894,Kenya,2007,53100.0
6895,Kiribati,2007,51.4
6896,Kuwait,2007,86200.0
6897,Kyrgyz Republic,2007,11500.0
6898,Lao,2007,71000.0
6899,Latvia,2007,14400.0
6900,Lebanon,2007,15100.0
6901,Lesotho,2007,4440.0
6902,Liberia,2007,2850.0
6903,Libya,2007,71100.0
6904,Lithuania,2007,25800.0
6905,Luxembourg,2007,13100.0
6906,Madagascar,2007,134000.0
6907,Malawi,2007,17500.0
6908,Malaysia,2007,251000.0
6909,Maldives,2007,0.0
6910,Mali,2007,74700.0
6911,Malta,2007,3230.0
6912,Marshall Islands,2007,0.0
6913,Mauritania,2007,13400.0
6914,Mauritius,2007,0.0
6915,Mexico,2007,646000.0
6916,"Micronesia, Fed. Sts.",2007,0.0
6917,Moldova,2007,12200.0
6918,Mongolia,2007,55400.0
6919,Morocco,2007,73100.0
6920,Mozambique,2007,318000.0
6921,Myanmar,2007,350000.0
6922,Namibia,2007,36600.0
6923,Nepal,2007,31300.0
6924,Netherlands,2007,209000.0
6925,New Zealand,2007,81900.0
6926,Nicaragua,2007,15300.0
6927,Niger,2007,11000.0
6928,Nigeria,2007,335000.0
6929,North Korea,2007,92100.0
6930,North Macedonia,2007,12500.0
6931,Norway,2007,72400.0
6932,Oman,2007,52500.0
6933,Pakistan,2007,336000.0
6934,Panama,2007,11700.0
6935,Papua New Guinea,2007,9770.0
6936,Paraguay,2007,139000.0
6937,Peru,2007,70900.0
6938,Philippines,2007,149000.0
6939,Poland,2007,421000.0
6940,Portugal,2007,79400.0
6941,Qatar,2007,77100.0
6942,Romania,2007,141000.0
6943,Russia,2007,2600000.0
6944,Rwanda,2007,4900.0
6945,Samoa,2007,327.0
6946,Sao Tome and Principe,2007,170.0
6947,Saudi Arabia,2007,420000.0
6948,Senegal,2007,47400.0
6949,Seychelles,2007,787.0
6950,Sierra Leone,2007,28600.0
6951,Singapore,2007,49800.0
6952,Slovak Republic,2007,48100.0
6953,Slovenia,2007,22900.0
6954,Solomon Islands,2007,4410.0
6955,Somalia,2007,21300.0
6956,South Africa,2007,502000.0
6957,South Korea,2007,576000.0
6958,Spain,2007,440000.0
6959,Sri Lanka,2007,27800.0
6960,St. Kitts and Nevis,2007,0.0
6961,St. Lucia,2007,512.0
6962,St. Vincent and the Grenadines,2007,277.0
6963,Sudan,2007,634000.0
6964,Suriname,2007,2470.0
6965,Sweden,2007,71300.0
6966,Switzerland,2007,54100.0
6967,Syria,2007,73100.0
6968,Tajikistan,2007,14500.0
6969,Tanzania,2007,202000.0
6970,Thailand,2007,389000.0
6971,Timor-Leste,2007,902.0
6972,Togo,2007,19400.0
6973,Tonga,2007,153.0
6974,Trinidad and Tobago,2007,51300.0
6975,Tunisia,2007,33600.0
6976,Turkey,2007,406000.0
6977,Turkmenistan,2007,86700.0
6978,Tuvalu,2007,5.05
6979,Uganda,2007,104000.0
6980,Ukraine,2007,444000.0
6981,United Arab Emirates,2007,168000.0
6982,United Kingdom,2007,646000.0
6983,United States,2007,7130000.0
6984,Uruguay,2007,33900.0
6985,Uzbekistan,2007,174000.0
6986,Vanuatu,2007,445.0
6987,Venezuela,2007,280000.0
6988,Vietnam,2007,256000.0
6989,Yemen,2007,36200.0
6990,Zambia,2007,341000.0
6991,Zimbabwe,2007,60900.0
6992,Afghanistan,2008,15300.0
6993,Albania,2008,8140.0
6994,Algeria,2008,160000.0
6995,Angola,2008,37400.0
6996,Antigua and Barbuda,2008,492.0
6997,Argentina,2008,412000.0
6998,Armenia,2008,12500.0
6999,Australia,2008,893000.0
7000,Austria,2008,94600.0
7001,Azerbaijan,2008,53800.0
7002,Bahamas,2008,4340.0
7003,Bahrain,2008,0.0
7004,Bangladesh,2008,165000.0
7005,Barbados,2008,0.0
7006,Belarus,2008,101000.0
7007,Belgium,2008,137000.0
7008,Belize,2008,1410.0
7009,Benin,2008,37600.0
7010,Bhutan,2008,1910.0
7011,Bolivia,2008,120000.0
7012,Bosnia and Herzegovina,2008,24200.0
7013,Botswana,2008,73100.0
7014,Brazil,2008,1530000.0
7015,Brunei,2008,13700.0
7016,Bulgaria,2008,71700.0
7017,Burkina Faso,2008,40700.0
7018,Burundi,2008,5720.0
7019,Cambodia,2008,120000.0
7020,Cameroon,2008,121000.0
7021,Canada,2008,909000.0
7022,Cape Verde,2008,369.0
7023,Central African Republic,2008,603000.0
7024,Chad,2008,120000.0
7025,Chile,2008,111000.0
7026,China,2008,10000000.0
7027,Colombia,2008,167000.0
7028,Comoros,2008,579.0
7029,"Congo, Dem. Rep.",2008,754000.0
7030,"Congo, Rep.",2008,31000.0
7031,Costa Rica,2008,10800.0
7032,Cote d'Ivoire,2008,29700.0
7033,Croatia,2008,32900.0
7034,Cuba,2008,48600.0
7035,Cyprus,2008,9170.0
7036,Czech Republic,2008,144000.0
7037,Denmark,2008,65200.0
7038,Djibouti,2008,2520.0
7039,Dominica,2008,203.0
7040,Dominican Republic,2008,30600.0
7041,Ecuador,2008,47600.0
7042,Egypt,2008,270000.0
7043,El Salvador,2008,12000.0
7044,Equatorial Guinea,2008,5770.0
7045,Eritrea,2008,4950.0
7046,Estonia,2008,21900.0
7047,Eswatini,2008,3260.0
7048,Ethiopia,2008,175000.0
7049,Fiji,2008,2120.0
7050,Finland,2008,78400.0
7051,France,2008,544000.0
7052,Gabon,2008,61800.0
7053,Gambia,2008,3350.0
7054,Georgia,2008,12300.0
7055,Germany,2008,992000.0
7056,Ghana,2008,124000.0
7057,Greece,2008,117000.0
7058,Grenada,2008,644.0
7059,Guatemala,2008,32900.0
7060,Guinea,2008,135000.0
7061,Guinea-Bissau,2008,5810.0
7062,Guyana,2008,5110.0
7063,Haiti,2008,8460.0
7064,Honduras,2008,19800.0
7065,Hungary,2008,71600.0
7066,Iceland,2008,5040.0
7067,India,2008,2440000.0
7068,Indonesia,2008,797000.0
7069,Iran,2008,0.0
7070,Iraq,2008,138000.0
7071,Ireland,2008,70100.0
7072,Israel,2008,75200.0
7073,Italy,2008,529000.0
7074,Jamaica,2008,13900.0
7075,Japan,2008,1390000.0
7076,Jordan,2008,24500.0
7077,Kazakhstan,2008,331000.0
7078,Kenya,2008,53300.0
7079,Kiribati,2008,0.0
7080,Kuwait,2008,89300.0
7081,Kyrgyz Republic,2008,11900.0
7082,Lao,2008,21300.0
7083,Latvia,2008,14200.0
7084,Lebanon,2008,18300.0
7085,Lesotho,2008,2540.0
7086,Liberia,2008,2860.0
7087,Libya,2008,74200.0
7088,Lithuania,2008,26700.0
7089,Luxembourg,2008,12700.0
7090,Madagascar,2008,94500.0
7091,Malawi,2008,17700.0
7092,Malaysia,2008,257000.0
7093,Maldives,2008,0.0
7094,Mali,2008,86900.0
7095,Malta,2008,0.0
7096,Marshall Islands,2008,0.0
7097,Mauritania,2008,11700.0
7098,Mauritius,2008,0.0
7099,Mexico,2008,644000.0
7100,"Micronesia, Fed. Sts.",2008,0.0
7101,Moldova,2008,11200.0
7102,Mongolia,2008,46500.0
7103,Morocco,2008,72700.0
7104,Mozambique,2008,364000.0
7105,Myanmar,2008,189000.0
7106,Namibia,2008,28600.0
7107,Nepal,2008,32000.0
7108,Netherlands,2008,205000.0
7109,New Zealand,2008,81400.0
7110,Nicaragua,2008,15800.0
7111,Niger,2008,10500.0
7112,Nigeria,2008,316000.0
7113,North Korea,2008,99400.0
7114,North Macedonia,2008,11700.0
7115,Norway,2008,71000.0
7116,Oman,2008,55200.0
7117,Pakistan,2008,339000.0
7118,Panama,2008,15100.0
7119,Papua New Guinea,2008,9520.0
7120,Paraguay,2008,54100.0
7121,Peru,2008,63700.0
7122,Philippines,2008,152000.0
7123,Poland,2008,421000.0
7124,Portugal,2008,74400.0
7125,Qatar,2008,83100.0
7126,Romania,2008,137000.0
7127,Russia,2008,3000000.0
7128,Rwanda,2008,5180.0
7129,Samoa,2008,330.0
7130,Sao Tome and Principe,2008,176.0
7131,Saudi Arabia,2008,447000.0
7132,Senegal,2008,51900.0
7133,Seychelles,2008,806.0
7134,Sierra Leone,2008,33100.0
7135,Singapore,2008,50100.0
7136,Slovak Republic,2008,49200.0
7137,Slovenia,2008,23300.0
7138,Solomon Islands,2008,4410.0
7139,Somalia,2008,21500.0
7140,South Africa,2008,0.0
7141,South Korea,2008,595000.0
7142,Spain,2008,405000.0
7143,Sri Lanka,2008,28000.0
7144,St. Kitts and Nevis,2008,0.0
7145,St. Lucia,2008,534.0
7146,St. Vincent and the Grenadines,2008,285.0
7147,Sudan,2008,572000.0
7148,Suriname,2008,3260.0
7149,Sweden,2008,70000.0
7150,Switzerland,2008,56600.0
7151,Syria,2008,70100.0
7152,Tajikistan,2008,14300.0
7153,Tanzania,2008,201000.0
7154,Thailand,2008,358000.0
7155,Timor-Leste,2008,913.0
7156,Togo,2008,27200.0
7157,Tonga,2008,148.0
7158,Trinidad and Tobago,2008,54600.0
7159,Tunisia,2008,35100.0
7160,Turkey,2008,399000.0
7161,Turkmenistan,2008,91500.0
7162,Tuvalu,2008,5.06
7163,Uganda,2008,89200.0
7164,Ukraine,2008,437000.0
7165,United Arab Emirates,2008,181000.0
7166,United Kingdom,2008,635000.0
7167,United States,2008,6650000.0
7168,Uruguay,2008,34100.0
7169,Uzbekistan,2008,184000.0
7170,Vanuatu,2008,449.0
7171,Venezuela,2008,271000.0
7172,Vietnam,2008,256000.0
7173,Yemen,2008,36800.0
7174,Zambia,2008,321000.0
7175,Zimbabwe,2008,68800.0
7176,Afghanistan,2009,15600.0
7177,Albania,2009,8110.0
7178,Algeria,2009,161000.0
7179,Angola,2009,38300.0
7180,Antigua and Barbuda,2009,0.0
7181,Argentina,2009,373000.0
7182,Armenia,2009,11200.0
7183,Australia,2009,1110000.0
7184,Austria,2009,89000.0
7185,Azerbaijan,2009,49600.0
7186,Bahamas,2009,4340.0
7187,Bahrain,2009,29200.0
7188,Bangladesh,2009,170000.0
7189,Barbados,2009,0.0
7190,Belarus,2009,102000.0
7191,Belgium,2009,131000.0
7192,Belize,2009,1530.0
7193,Benin,2009,38100.0
7194,Bhutan,2009,2190.0
7195,Bolivia,2009,76400.0
7196,Bosnia and Herzegovina,2009,24500.0
7197,Botswana,2009,22900.0
7198,Brazil,2009,1210000.0
7199,Brunei,2009,13500.0
7200,Bulgaria,2009,65100.0
7201,Burkina Faso,2009,43500.0
7202,Burundi,2009,5930.0
7203,Cambodia,2009,87700.0
7204,Cameroon,2009,117000.0
7205,Canada,2009,750000.0
7206,Cape Verde,2009,376.0
7207,Central African Republic,2009,428000.0
7208,Chad,2009,102000.0
7209,Chile,2009,110000.0
7210,China,2009,10600000.0
7211,Colombia,2009,172000.0
7212,Comoros,2009,532.0
7213,"Congo, Dem. Rep.",2009,732000.0
7214,"Congo, Rep.",2009,34600.0
7215,Costa Rica,2009,11100.0
7216,Cote d'Ivoire,2009,30700.0
7217,Croatia,2009,31500.0
7218,Cuba,2009,50500.0
7219,Cyprus,2009,0.0
7220,Czech Republic,2009,138000.0
7221,Denmark,2009,63000.0
7222,Djibouti,2009,2520.0
7223,Dominica,2009,203.0
7224,Dominican Republic,2009,30500.0
7225,Ecuador,2009,49400.0
7226,Egypt,2009,266000.0
7227,El Salvador,2009,11900.0
7228,Equatorial Guinea,2009,5840.0
7229,Eritrea,2009,4750.0
7230,Estonia,2009,18800.0
7231,Eswatini,2009,3030.0
7232,Ethiopia,2009,182000.0
7233,Fiji,2009,2340.0
7234,Finland,2009,75000.0
7235,France,2009,528000.0
7236,Gabon,2009,14300.0
7237,Gambia,2009,3010.0
7238,Georgia,2009,13300.0
7239,Germany,2009,950000.0
7240,Ghana,2009,105000.0
7241,Greece,2009,113000.0
7242,Grenada,2009,645.0
7243,Guatemala,2009,37100.0
7244,Guinea,2009,160000.0
7245,Guinea-Bissau,2009,5050.0
7246,Guyana,2009,25800.0
7247,Haiti,2009,8450.0
7248,Honduras,2009,19900.0
7249,Hungary,2009,65800.0
7250,Iceland,2009,5140.0
7251,India,2009,2590000.0
7252,Indonesia,2009,1150000.0
7253,Iran,2009,0.0
7254,Iraq,2009,138000.0
7255,Ireland,2009,65600.0
7256,Israel,2009,75000.0
7257,Italy,2009,481000.0
7258,Jamaica,2009,13900.0
7259,Japan,2009,1290000.0
7260,Jordan,2009,24300.0
7261,Kazakhstan,2009,288000.0
7262,Kenya,2009,52500.0
7263,Kiribati,2009,52.7
7264,Kuwait,2009,88800.0
7265,Kyrgyz Republic,2009,13200.0
7266,Lao,2009,24500.0
7267,Latvia,2009,13600.0
7268,Lebanon,2009,0.0
7269,Lesotho,2009,2730.0
7270,Liberia,2009,2600.0
7271,Libya,2009,74000.0
7272,Lithuania,2009,24500.0
7273,Luxembourg,2009,12300.0
7274,Madagascar,2009,118000.0
7275,Malawi,2009,15600.0
7276,Malaysia,2009,278000.0
7277,Maldives,2009,0.0
7278,Mali,2009,74100.0
7279,Malta,2009,0.0
7280,Marshall Islands,2009,0.0
7281,Mauritania,2009,12000.0
7282,Mauritius,2009,0.0
7283,Mexico,2009,649000.0
7284,"Micronesia, Fed. Sts.",2009,0.0
7285,Moldova,2009,11000.0
7286,Mongolia,2009,50200.0
7287,Morocco,2009,72200.0
7288,Mozambique,2009,307000.0
7289,Myanmar,2009,266000.0
7290,Namibia,2009,40000.0
7291,Nepal,2009,32800.0
7292,Netherlands,2009,202000.0
7293,New Zealand,2009,76100.0
7294,Nicaragua,2009,15900.0
7295,Niger,2009,10500.0
7296,Nigeria,2009,273000.0
7297,North Korea,2009,99900.0
7298,North Macedonia,2009,11600.0
7299,Norway,2009,65800.0
7300,Oman,2009,55500.0
7301,Pakistan,2009,343000.0
7302,Panama,2009,15500.0
7303,Papua New Guinea,2009,11300.0
7304,Paraguay,2009,46900.0
7305,Peru,2009,64800.0
7306,Philippines,2009,224000.0
7307,Poland,2009,405000.0
7308,Portugal,2009,75500.0
7309,Qatar,2009,86200.0
7310,Romania,2009,120000.0
7311,Russia,2009,2560000.0
7312,Rwanda,2009,5970.0
7313,Samoa,2009,331.0
7314,Sao Tome and Principe,2009,177.0
7315,Saudi Arabia,2009,471000.0
7316,Senegal,2009,47300.0
7317,Seychelles,2009,806.0
7318,Sierra Leone,2009,17500.0
7319,Singapore,2009,49800.0
7320,Slovak Republic,2009,46700.0
7321,Slovenia,2009,21500.0
7322,Solomon Islands,2009,4420.0
7323,Somalia,2009,21100.0
7324,South Africa,2009,0.0
7325,South Korea,2009,594000.0
7326,Spain,2009,373000.0
7327,Sri Lanka,2009,27800.0
7328,St. Kitts and Nevis,2009,0.0
7329,St. Lucia,2009,534.0
7330,St. Vincent and the Grenadines,2009,0.0
7331,Sudan,2009,559000.0
7332,Suriname,2009,3130.0
7333,Sweden,2009,65000.0
7334,Switzerland,2009,55200.0
7335,Syria,2009,70000.0
7336,Tajikistan,2009,14100.0
7337,Tanzania,2009,231000.0
7338,Thailand,2009,364000.0
7339,Timor-Leste,2009,925.0
7340,Togo,2009,23900.0
7341,Tonga,2009,148.0
7342,Trinidad and Tobago,2009,54900.0
7343,Tunisia,2009,35600.0
7344,Turkey,2009,405000.0
7345,Turkmenistan,2009,80000.0
7346,Tuvalu,2009,5.07
7347,Uganda,2009,52800.0
7348,Ukraine,2009,367000.0
7349,United Arab Emirates,2009,182000.0
7350,United Kingdom,2009,585000.0
7351,United States,2009,6600000.0
7352,Uruguay,2009,33500.0
7353,Uzbekistan,2009,174000.0
7354,Vanuatu,2009,427.0
7355,Venezuela,2009,266000.0
7356,Vietnam,2009,266000.0
7357,Yemen,2009,37000.0
7358,Zambia,2009,266000.0
7359,Zimbabwe,2009,67900.0
7360,Afghanistan,2010,17800.0
7361,Albania,2010,8510.0
7362,Algeria,2010,168000.0
7363,Angola,2010,40000.0
7364,Antigua and Barbuda,2010,0.0
7365,Argentina,2010,365000.0
7366,Armenia,2010,11400.0
7367,Australia,2010,782000.0
7368,Austria,2010,94200.0
7369,Azerbaijan,2010,50700.0
7370,Bahamas,2010,4570.0
7371,Bahrain,2010,30900.0
7372,Bangladesh,2010,178000.0
7373,Barbados,2010,0.0
7374,Belarus,2010,108000.0
7375,Belgium,2010,138000.0
7376,Belize,2010,1500.0
7377,Benin,2010,33000.0
7378,Bhutan,2010,3220.0
7379,Bolivia,2010,103000.0
7380,Bosnia and Herzegovina,2010,25600.0
7381,Botswana,2010,81700.0
7382,Brazil,2010,2900000.0
7383,Brunei,2010,14100.0
7384,Bulgaria,2010,67900.0
7385,Burkina Faso,2010,43400.0
7386,Burundi,2010,6040.0
7387,Cambodia,2010,126000.0
7388,Cameroon,2010,99800.0
7389,Canada,2010,764000.0
7390,Cape Verde,2010,0.0
7391,Central African Republic,2010,511000.0
7392,Chad,2010,109000.0
7393,Chile,2010,114000.0
7394,China,2010,11200000.0
7395,Colombia,2010,167000.0
7396,Comoros,2010,544.0
7397,"Congo, Dem. Rep.",2010,799000.0
7398,"Congo, Rep.",2010,35200.0
7399,Costa Rica,2010,11700.0
7400,Cote d'Ivoire,2010,32500.0
7401,Croatia,2010,31200.0
7402,Cuba,2010,49800.0
7403,Cyprus,2010,0.0
7404,Czech Republic,2010,146000.0
7405,Denmark,2010,63700.0
7406,Djibouti,2010,2630.0
7407,Dominica,2010,211.0
7408,Dominican Republic,2010,31700.0
7409,Ecuador,2010,50300.0
7410,Egypt,2010,280000.0
7411,El Salvador,2010,12000.0
7412,Equatorial Guinea,2010,6100.0
7413,Eritrea,2010,4840.0
7414,Estonia,2010,22800.0
7415,Eswatini,2010,3380.0
7416,Ethiopia,2010,183000.0
7417,Fiji,2010,2160.0
7418,Finland,2010,84400.0
7419,France,2010,532000.0
7420,Gabon,2010,34100.0
7421,Gambia,2010,3480.0
7422,Georgia,2010,13100.0
7423,Germany,2010,948000.0
7424,Ghana,2010,106000.0
7425,Greece,2010,108000.0
7426,Grenada,2010,683.0
7427,Guatemala,2010,30300.0
7428,Guinea,2010,100000.0
7429,Guinea-Bissau,2010,7540.0
7430,Guyana,2010,5940.0
7431,Haiti,2010,8550.0
7432,Honduras,2010,19700.0
7433,Hungary,2010,66300.0
7434,Iceland,2010,5390.0
7435,India,2010,2770000.0
7436,Indonesia,2010,745000.0
7437,Iran,2010,0.0
7438,Iraq,2010,147000.0
7439,Ireland,2010,65600.0
7440,Israel,2010,79100.0
7441,Italy,2010,489000.0
7442,Jamaica,2010,14600.0
7443,Japan,2010,1350000.0
7444,Jordan,2010,25600.0
7445,Kazakhstan,2010,347000.0
7446,Kenya,2010,52700.0
7447,Kiribati,2010,0.0
7448,Kuwait,2010,93800.0
7449,Kyrgyz Republic,2010,13000.0
7450,Lao,2010,38000.0
7451,Latvia,2010,14700.0
7452,Lebanon,2010,0.0
7453,Lesotho,2010,3430.0
7454,Liberia,2010,2760.0
7455,Libya,2010,77800.0
7456,Lithuania,2010,26800.0
7457,Luxembourg,2010,13000.0
7458,Madagascar,2010,117000.0
7459,Malawi,2010,21400.0
7460,Malaysia,2010,264000.0
7461,Maldives,2010,0.0
7462,Mali,2010,76800.0
7463,Malta,2010,0.0
7464,Marshall Islands,2010,0.0
7465,Mauritania,2010,13000.0
7466,Mauritius,2010,0.0
7467,Mexico,2010,643000.0
7468,"Micronesia, Fed. Sts.",2010,0.0
7469,Moldova,2010,11300.0
7470,Mongolia,2010,24900.0
7471,Morocco,2010,76100.0
7472,Mozambique,2010,380000.0
7473,Myanmar,2010,325000.0
7474,Namibia,2010,37600.0
7475,Nepal,2010,32700.0
7476,Netherlands,2010,212000.0
7477,New Zealand,2010,76100.0
7478,Nicaragua,2010,15800.0
7479,Niger,2010,11200.0
7480,Nigeria,2010,292000.0
7481,North Korea,2010,104000.0
7482,North Macedonia,2010,12300.0
7483,Norway,2010,65700.0
7484,Oman,2010,59000.0
7485,Pakistan,2010,355000.0
7486,Panama,2010,15400.0
7487,Papua New Guinea,2010,10700.0
7488,Paraguay,2010,50000.0
7489,Peru,2010,71600.0
7490,Philippines,2010,160000.0
7491,Poland,2010,426000.0
7492,Portugal,2010,71700.0
7493,Qatar,2010,98400.0
7494,Romania,2010,118000.0
7495,Russia,2010,2600000.0
7496,Rwanda,2010,6550.0
7497,Samoa,2010,341.0
7498,Sao Tome and Principe,2010,185.0
7499,Saudi Arabia,2010,0.0
7500,Senegal,2010,53400.0
7501,Seychelles,2010,854.0
7502,Sierra Leone,2010,11600.0
7503,Singapore,2010,52700.0
7504,Slovak Republic,2010,50000.0
7505,Slovenia,2010,21900.0
7506,Solomon Islands,2010,4480.0
7507,Somalia,2010,21500.0
7508,South Africa,2010,0.0
7509,South Korea,2010,629000.0
7510,Spain,2010,355000.0
7511,Sri Lanka,2010,29100.0
7512,St. Kitts and Nevis,2010,0.0
7513,St. Lucia,2010,564.0
7514,St. Vincent and the Grenadines,2010,302.0
7515,Sudan,2010,488000.0
7516,Suriname,2010,0.0
7517,Sweden,2010,71400.0
7518,Switzerland,2010,57200.0
7519,Syria,2010,73000.0
7520,Tajikistan,2010,14700.0
7521,Tanzania,2010,234000.0
7522,Thailand,2010,421000.0
7523,Timor-Leste,2010,940.0
7524,Togo,2010,22600.0
7525,Tonga,2010,152.0
7526,Trinidad and Tobago,2010,58100.0
7527,Tunisia,2010,37600.0
7528,Turkey,2010,423000.0
7529,Turkmenistan,2010,87400.0
7530,Tuvalu,2010,5.11
7531,Uganda,2010,79900.0
7532,Ukraine,2010,393000.0
7533,United Arab Emirates,2010,193000.0
7534,United Kingdom,2010,610000.0
7535,United States,2010,6710000.0
7536,Uruguay,2010,33300.0
7537,Uzbekistan,2010,173000.0
7538,Vanuatu,2010,434.0
7539,Venezuela,2010,269000.0
7540,Vietnam,2010,279000.0
7541,Yemen,2010,38900.0
7542,Zambia,2010,320000.0
7543,Zimbabwe,2010,71000.0
7544,Afghanistan,2011,18000.0
7545,Albania,2011,8710.0
7546,Algeria,2011,172000.0
7547,Angola,2011,40900.0
7548,Antigua and Barbuda,2011,538.0
7549,Argentina,2011,373000.0
7550,Armenia,2011,12400.0
7551,Australia,2011,786000.0
7552,Austria,2011,92300.0
